brand,km_driven,fuel,owner,selling_price,brand_updated
Jaguar,45000,Diesel,First Owner,3200000,Jaguar
Tata,110000,Diesel,First Owner,503000,Tata
Volvo,20000,Diesel,First Owner,3800000,Volvo
Toyota,68089,Petrol,First Owner,2000000,Toyota
Maruti,58343,Petrol,First Owner,225000,Maruti
Maruti,38817,Diesel,First Owner,740000,Maruti
Honda,56494,Petrol,First Owner,550000,Honda
Toyota,79328,Diesel,Second Owner,750000,Toyota
Maruti,5621,Petrol,First Owner,650000,Maruti
Toyota,25538,Petrol,First Owner,625000,Toyota
Maruti,69779,Petrol,First Owner,600000,Maruti
Hyundai,56290,Diesel,First Owner,450000,Hyundai
BMW,7500,Diesel,First Owner,5400000,BMW
BMW,8500,Diesel,First Owner,5500000,BMW
Honda,7032,Petrol,First Owner,779000,Honda
Skoda,11000,Petrol,First Owner,645000,Skoda
Volvo,2000,Diesel,First Owner,2475000,Volvo
Maruti,40000,Petrol,First Owner,475000,Maruti
Maruti,20000,Petrol,First Owner,400000,Maruti
Hyundai,90000,Petrol,Second Owner,80000,Hyundai
Fiat,60000,Diesel,First Owner,300000,Fiat
Mahindra,475000,Diesel,Third Owner,400000,Mahindra
Maruti,70000,Petrol,Second Owner,235000,Maruti
Maruti,40000,Petrol,Second Owner,350000,Maruti
Maruti,34000,Diesel,Second Owner,625000,Maruti
Mahindra,120000,Diesel,First Owner,525000,Mahindra
Tata,10000,Petrol,First Owner,550000,Tata
Mahindra,80000,Diesel,Second Owner,550000,Mahindra
Honda,100000,Petrol,Second Owner,200000,Honda
Mahindra,120000,Diesel,First Owner,350000,Mahindra
Honda,100000,Petrol,Second Owner,220000,Honda
Hyundai,25000,Petrol,First Owner,412000,Hyundai
Maruti,52000,Petrol,Second Owner,126000,Maruti
Maruti,63000,Diesel,First Owner,430000,Maruti
Maruti,90000,Petrol,Second Owner,130000,Maruti
Tata,60000,Petrol,First Owner,350000,Tata
Maruti,35000,Petrol,First Owner,220000,Maruti
Mahindra,80000,Diesel,First Owner,380000,Mahindra
Ford,110000,Diesel,Second Owner,200000,Ford
Toyota,20000,Diesel,First Owner,2000000,Toyota
Ford,90000,Diesel,First Owner,610000,Ford
BMW,30000,Petrol,Second Owner,2500000,BMW
Maruti,61000,Diesel,First Owner,620000,Maruti
Maruti,66000,Petrol,First Owner,150000,Maruti
Datsun,80000,Petrol,First Owner,450000,Datsun
Hyundai,27000,Diesel,Second Owner,1150000,Hyundai
Mahindra,60000,Petrol,First Owner,500000,Mahindra
Maruti,139000,Petrol,First Owner,246000,Maruti
Maruti,60000,CNG,First Owner,400000,Maruti
Maruti,10000,Petrol,Second Owner,65000,Maruti
Ford,30000,Diesel,First Owner,725000,Ford
Hyundai,125000,Diesel,First Owner,736000,Hyundai
Maruti,45000,Diesel,First Owner,700000,Maruti
Chevrolet,30000,Petrol,First Owner,150000,Chevrolet
Maruti,80500,Petrol,Second Owner,180000,Maruti
Toyota,200000,Diesel,First Owner,409999,Toyota
Mahindra,60000,Diesel,First Owner,550000,Mahindra
Maruti,18000,Petrol,Second Owner,50000,Maruti
Maruti,110000,Diesel,Second Owner,80000,Maruti
Maruti,90000,Petrol,Second Owner,110000,Maruti
Honda,120000,Petrol,Second Owner,180000,Honda
Maruti,127000,Diesel,First Owner,605000,Maruti
Maruti,70000,Diesel,First Owner,800000,Maruti
Hyundai,116500,Diesel,First Owner,350000,Hyundai
Hyundai,120000,Petrol,First Owner,300000,Hyundai
Hyundai,100000,Petrol,Fourth & Above Owner,160000,Hyundai
Ford,90000,Diesel,Second Owner,225000,Ford
Audi,120000,Diesel,Third Owner,1025000,Audi
Tata,40000,Diesel,First Owner,1300000,Tata
Volkswagen,18000,Diesel,First Owner,560000,Volkswagen
Maruti,70000,Diesel,First Owner,650000,Maruti
Mahindra,29000,Diesel,First Owner,1150000,Mahindra
Maruti,65755,Petrol,First Owner,480000,Maruti
Ford,2600,Diesel,First Owner,960000,Ford
Mahindra,46000,Diesel,First Owner,1050000,Mahindra
Hyundai,15000,Petrol,Second Owner,310000,Hyundai
Maruti,60000,Diesel,First Owner,500000,Maruti
Maruti,15500,Petrol,First Owner,350000,Maruti
Honda,120000,Diesel,First Owner,365000,Honda
Mitsubishi,120000,Diesel,Third Owner,165000,Mitsubishi
Tata,120000,Diesel,Third Owner,100000,Tata
Mahindra,80000,Diesel,Second Owner,240000,Mahindra
Mahindra,40000,Diesel,First Owner,925000,Mahindra
Ford,15000,Petrol,First Owner,590000,Ford
Tata,110000,Diesel,Second Owner,525000,Tata
Toyota,80000,Diesel,Second Owner,720000,Toyota
Renault,50000,Diesel,First Owner,850000,Renault
Mahindra,110000,Diesel,First Owner,490000,Mahindra
Honda,100000,Diesel,First Owner,325000,Honda
Hyundai,20000,Diesel,First Owner,1200000,Hyundai
Mahindra,135000,Diesel,First Owner,450000,Mahindra
Tata,50700,Diesel,First Owner,300000,Tata
Volkswagen,70000,Diesel,Second Owner,365000,Volkswagen
Mercedes-Benz,120000,Petrol,First Owner,500000,Mercedes-Benz
Toyota,112000,Diesel,Second Owner,900000,Toyota
Hyundai,35000,Diesel,First Owner,700000,Hyundai
Renault,50000,Diesel,First Owner,880000,Renault
Toyota,121000,Diesel,Third Owner,700000,Toyota
Mahindra,120000,Diesel,Second Owner,380000,Mahindra
Toyota,90000,Petrol,Third Owner,150000,Toyota
Maruti,70000,CNG,Second Owner,235000,Maruti
Renault,20000,Petrol,First Owner,320000,Renault
Renault,60000,Diesel,First Owner,550000,Renault
BMW,40000,Diesel,First Owner,3200000,BMW
Toyota,440000,Diesel,Second Owner,750000,Toyota
Mahindra,60000,Diesel,First Owner,645000,Mahindra
Maruti,110000,Petrol,First Owner,300000,Maruti
Hyundai,152000,Diesel,First Owner,580000,Hyundai
Hyundai,220000,Petrol,Fourth & Above Owner,220000,Hyundai
Mahindra,70000,Diesel,First Owner,451000,Mahindra
Tata,50000,Petrol,First Owner,850000,Tata
Maruti,125000,Diesel,First Owner,300000,Maruti
Ford,60000,Petrol,First Owner,350000,Ford
Maruti,90000,CNG,First Owner,300000,Maruti
Maruti,30000,CNG,First Owner,390000,Maruti
Toyota,90000,Diesel,First Owner,1200000,Toyota
Volkswagen,20000,Petrol,First Owner,550000,Volkswagen
Maruti,110000,Diesel,Third Owner,300000,Maruti
Volkswagen,150000,Diesel,Second Owner,300000,Volkswagen
Hyundai,110000,Diesel,First Owner,350000,Hyundai
Hyundai,120000,Diesel,Second Owner,880000,Hyundai
Hyundai,120000,CNG,Second Owner,160000,Hyundai
Tata,80000,Diesel,Fourth & Above Owner,250000,Tata
Hyundai,110000,Diesel,First Owner,660000,Hyundai
Tata,40000,Petrol,First Owner,450000,Tata
Volkswagen,110000,Diesel,Second Owner,400000,Volkswagen
Mahindra,20000,Diesel,First Owner,1300000,Mahindra
Ford,230000,Diesel,First Owner,229999,Ford
Chevrolet,60000,Petrol,First Owner,140000,Chevrolet
Maruti,35000,Petrol,Second Owner,195000,Maruti
Hyundai,45000,Petrol,First Owner,500000,Hyundai
Tata,45000,Petrol,First Owner,60000,Tata
Tata,25000,Petrol,First Owner,400000,Tata
Hyundai,10000,Petrol,First Owner,400000,Hyundai
Maruti,19000,Petrol,First Owner,380000,Maruti
Maruti,10000,Petrol,First Owner,579000,Maruti
Mahindra,25000,Petrol,First Owner,400000,Mahindra
Hyundai,30000,Petrol,First Owner,270000,Hyundai
Mahindra,90000,Diesel,First Owner,500000,Mahindra
Tata,20000,Petrol,First Owner,475000,Tata
Nissan,48000,Diesel,First Owner,850000,Nissan
Mahindra,120000,Diesel,First Owner,475000,Mahindra
Maruti,210000,Diesel,Second Owner,370000,Maruti
Hyundai,200400,Petrol,Second Owner,187000,Hyundai
Hyundai,110000,Petrol,Second Owner,195000,Hyundai
Tata,38000,Diesel,First Owner,459999,Tata
Toyota,90000,Petrol,Second Owner,135000,Toyota
Maruti,43000,Diesel,First Owner,850000,Maruti
Hyundai,25000,Petrol,First Owner,500000,Hyundai
Maruti,26000,Petrol,Second Owner,385000,Maruti
Hyundai,120000,Diesel,Second Owner,135000,Hyundai
Maruti,70000,Petrol,Third Owner,120000,Maruti
Honda,60000,Petrol,Third Owner,200000,Honda
Tata,120000,Diesel,Second Owner,200000,Tata
Maruti,20000,Petrol,First Owner,700000,Maruti
Tata,25000,Diesel,First Owner,290000,Tata
Maruti,60000,Diesel,First Owner,725000,Maruti
Tata,80000,Diesel,First Owner,200000,Tata
Maruti,80000,Petrol,First Owner,155000,Maruti
Honda,1303,Petrol,First Owner,690000,Honda
Audi,31800,Diesel,First Owner,3975000,Audi
Lexus,20000,Petrol,First Owner,5150000,Lexus
Jaguar,45000,Diesel,First Owner,3200000,Jaguar
Jeep,17000,Petrol,First Owner,4100000,Jeep
Toyota,68089,Petrol,First Owner,2000000,Toyota
Honda,56494,Petrol,First Owner,550000,Honda
Toyota,79328,Diesel,Second Owner,750000,Toyota
BMW,7500,Diesel,First Owner,5400000,BMW
BMW,8500,Diesel,First Owner,5500000,BMW
Honda,7032,Petrol,First Owner,779000,Honda
Volvo,2000,Diesel,First Owner,2475000,Volvo
Mercedes-Benz,17000,Petrol,First Owner,5200000,Mercedes-Benz
Land,21000,Diesel,First Owner,4500000,Others
Mercedes-Benz,37000,Diesel,First Owner,6000000,Mercedes-Benz
BMW,10000,Diesel,First Owner,4000000,BMW
Hyundai,3500,Petrol,First Owner,1125000,Hyundai
Audi,46000,Diesel,First Owner,1898999,Audi
Honda,52000,Petrol,First Owner,1650000,Honda
Maruti,20000,Petrol,Second Owner,280000,Maruti
Tata,25000,Petrol,First Owner,450000,Tata
Maruti,70000,Petrol,Second Owner,135000,Maruti
Mahindra,40000,Diesel,First Owner,650000,Mahindra
Maruti,7300,Petrol,First Owner,650000,Maruti
Maruti,25000,Diesel,First Owner,750000,Maruti
Maruti,100000,Petrol,First Owner,150000,Maruti
Mahindra,35000,Diesel,First Owner,500000,Mahindra
Toyota,100000,Diesel,First Owner,311000,Toyota
Hyundai,80000,Diesel,Second Owner,425000,Hyundai
Hyundai,60000,Petrol,First Owner,260000,Hyundai
Volkswagen,110000,Diesel,Second Owner,400000,Volkswagen
Hyundai,70000,Diesel,Second Owner,575000,Hyundai
Hyundai,40000,Petrol,First Owner,175000,Hyundai
Maruti,90000,CNG,Second Owner,250000,Maruti
Volkswagen,95000,Diesel,First Owner,400000,Volkswagen
Mahindra,200000,Diesel,Second Owner,350000,Mahindra
Maruti,30000,Diesel,First Owner,484999,Maruti
Maruti,30000,Diesel,First Owner,484999,Maruti
Volkswagen,70000,Diesel,Second Owner,350000,Volkswagen
Toyota,80000,Diesel,Second Owner,1400000,Toyota
Maruti,100000,Diesel,Third Owner,250000,Maruti
Maruti,70000,Diesel,First Owner,655000,Maruti
Honda,30000,Diesel,First Owner,500000,Honda
Chevrolet,15000,Petrol,First Owner,300000,Chevrolet
Ford,21000,Diesel,First Owner,650000,Ford
Maruti,35000,Petrol,First Owner,300000,Maruti
Honda,25000,Petrol,First Owner,475000,Honda
Tata,30000,Petrol,First Owner,450000,Tata
Maruti,10000,Diesel,First Owner,754000,Maruti
Hyundai,40000,Petrol,First Owner,300000,Hyundai
Hyundai,25000,Petrol,First Owner,250000,Hyundai
Maruti,15000,Diesel,First Owner,725000,Maruti
Maruti,70000,Petrol,First Owner,95000,Maruti
Hyundai,7800,Petrol,First Owner,475000,Hyundai
Tata,55000,Diesel,First Owner,575000,Tata
Tata,30000,Petrol,First Owner,350000,Tata
Mahindra,125000,Diesel,Second Owner,330000,Mahindra
Maruti,50000,Petrol,First Owner,482000,Maruti
Ford,40000,Diesel,Fourth & Above Owner,625000,Ford
Tata,30000,Petrol,First Owner,380000,Tata
Chevrolet,30000,Petrol,First Owner,310000,Chevrolet
Maruti,35000,Petrol,First Owner,280000,Maruti
Renault,30000,Petrol,First Owner,900000,Renault
Maruti,60000,Petrol,First Owner,250000,Maruti
Hyundai,39000,Petrol,First Owner,750000,Hyundai
Renault,15000,Petrol,First Owner,420000,Renault
Honda,5000,Petrol,First Owner,670000,Honda
Hyundai,9750,Petrol,Second Owner,420000,Hyundai
Toyota,110000,Diesel,First Owner,1800000,Toyota
Honda,35000,Petrol,First Owner,900000,Honda
Mahindra,10000,Diesel,First Owner,1200000,Mahindra
Mahindra,157138,Diesel,Third Owner,195000,Mahindra
Hyundai,120000,Diesel,Fourth & Above Owner,185000,Hyundai
Hyundai,110000,Petrol,Fourth & Above Owner,185000,Hyundai
Mahindra,46000,Diesel,First Owner,1525000,Mahindra
Maruti,102000,Petrol,Third Owner,215000,Maruti
Maruti,50000,Petrol,Second Owner,210000,Maruti
Toyota,110000,Diesel,Second Owner,1700000,Toyota
Maruti,120000,LPG,Second Owner,55000,Maruti
Toyota,285000,Diesel,Third Owner,530000,Toyota
Honda,50000,Petrol,First Owner,800000,Honda
Maruti,70000,Diesel,Second Owner,570000,Maruti
Maruti,120000,Diesel,Second Owner,350000,Maruti
Hyundai,93000,Diesel,Second Owner,350000,Hyundai
Mahindra,50000,Diesel,First Owner,750000,Mahindra
Maruti,100000,Petrol,Second Owner,160000,Maruti
Tata,70000,Diesel,Third Owner,150000,Tata
Maruti,90000,Diesel,Third Owner,250000,Maruti
Hyundai,5000,Petrol,First Owner,562000,Hyundai
Hyundai,27000,Petrol,First Owner,290000,Hyundai
Mahindra,122000,Diesel,Second Owner,600000,Mahindra
Hyundai,74000,Diesel,Second Owner,401000,Hyundai
Maruti,6500,Petrol,First Owner,750000,Maruti
Mahindra,80000,Diesel,Second Owner,240000,Mahindra
Maruti,50000,Petrol,First Owner,229999,Maruti
Mahindra,50000,Diesel,First Owner,500000,Mahindra
Maruti,80000,Petrol,First Owner,350000,Maruti
Datsun,25000,Petrol,First Owner,217000,Datsun
Nissan,35000,Diesel,First Owner,670000,Nissan
Maruti,30000,Petrol,First Owner,225000,Maruti
Maruti,10000,Petrol,First Owner,737000,Maruti
Maruti,80000,Petrol,First Owner,300000,Maruti
Tata,120000,Diesel,First Owner,85000,Tata
Hyundai,120000,Diesel,Second Owner,195000,Hyundai
Honda,127991,Diesel,First Owner,675000,Honda
Mitsubishi,198000,Diesel,Second Owner,150000,Mitsubishi
Tata,65000,Petrol,First Owner,290000,Tata
Maruti,90000,Petrol,Third Owner,95000,Maruti
Maruti,20000,Diesel,First Owner,889000,Maruti
Volkswagen,60000,Petrol,First Owner,400000,Volkswagen
Renault,13120,Petrol,First Owner,390000,Renault
Jeep,87500,Diesel,First Owner,1550000,Jeep
Hyundai,125000,Diesel,First Owner,600000,Hyundai
Hyundai,25000,Petrol,First Owner,800000,Hyundai
Maruti,120000,Diesel,Third Owner,600000,Maruti
Hyundai,35000,Petrol,First Owner,795000,Hyundai
Hyundai,25000,Diesel,First Owner,735000,Hyundai
Skoda,120000,Diesel,Third Owner,250000,Skoda
Renault,25000,Petrol,First Owner,400000,Renault
Mahindra,140000,Diesel,First Owner,395000,Mahindra
Hyundai,79000,Diesel,Second Owner,130000,Hyundai
Renault,125000,Diesel,First Owner,600000,Renault
Hyundai,80000,Diesel,First Owner,720000,Hyundai
Honda,110000,Petrol,Third Owner,450000,Honda
Hyundai,80000,Diesel,Second Owner,220000,Hyundai
Hyundai,100000,Diesel,Second Owner,545000,Hyundai
Volkswagen,100000,Diesel,Second Owner,370000,Volkswagen
Mahindra,78000,Diesel,First Owner,450000,Mahindra
Hyundai,15000,Petrol,First Owner,750000,Hyundai
Mahindra,70000,Diesel,First Owner,1100000,Mahindra
Maruti,5000,Petrol,First Owner,711000,Maruti
Maruti,75000,Petrol,First Owner,285000,Maruti
Maruti,5500,Petrol,First Owner,749000,Maruti
Renault,80000,Diesel,Second Owner,550000,Renault
Maruti,120000,Diesel,Second Owner,300000,Maruti
Maruti,70000,Diesel,First Owner,625000,Maruti
Hyundai,80000,Petrol,Second Owner,650000,Hyundai
Hyundai,120000,Diesel,Third Owner,575000,Hyundai
Maruti,75000,Diesel,Second Owner,631000,Maruti
Hyundai,80000,Diesel,Second Owner,220000,Hyundai
Tata,40000,Petrol,Second Owner,600000,Tata
Mahindra,100000,Diesel,Fourth & Above Owner,160000,Mahindra
Ford,120000,Diesel,First Owner,390000,Ford
Mahindra,110000,Diesel,Fourth & Above Owner,375000,Mahindra
Hyundai,110000,Diesel,First Owner,340000,Hyundai
Tata,2000,Diesel,First Owner,670000,Tata
Maruti,80000,Diesel,Second Owner,530000,Maruti
Maruti,38000,Petrol,Second Owner,350000,Maruti
Maruti,46000,Petrol,First Owner,415000,Maruti
Maruti,102000,Diesel,First Owner,700000,Maruti
BMW,96000,Diesel,Second Owner,925000,BMW
Renault,20000,Petrol,First Owner,375000,Renault
Maruti,16000,Petrol,First Owner,575000,Maruti
Hyundai,23000,Petrol,First Owner,425000,Hyundai
Ford,25000,Petrol,First Owner,245000,Ford
Hyundai,35000,Petrol,Second Owner,540000,Hyundai
Mercedes-Benz,90000,Diesel,First Owner,1000000,Mercedes-Benz
Hyundai,37000,Petrol,First Owner,291000,Hyundai
Maruti,34000,Petrol,Second Owner,600000,Maruti
Hyundai,60000,Petrol,First Owner,355000,Hyundai
Hyundai,50000,Petrol,First Owner,225000,Hyundai
Chevrolet,37000,Petrol,First Owner,350000,Chevrolet
Maruti,38000,Petrol,Second Owner,200000,Maruti
Ford,40000,Diesel,First Owner,600000,Ford
Hyundai,57000,Petrol,First Owner,434999,Hyundai
Hyundai,62200,Petrol,First Owner,440000,Hyundai
Maruti,77000,Diesel,First Owner,390000,Maruti
Maruti,110000,Petrol,Second Owner,50000,Maruti
Maruti,30000,Petrol,First Owner,450000,Maruti
Maruti,60000,Petrol,Third Owner,125000,Maruti
Mahindra,25000,Diesel,First Owner,999000,Mahindra
Tata,188000,Diesel,First Owner,225000,Tata
Maruti,150000,Petrol,Third Owner,85000,Maruti
Hyundai,40000,Petrol,First Owner,150000,Hyundai
Renault,120000,Diesel,First Owner,500000,Renault
Hyundai,70000,Petrol,Third Owner,220000,Hyundai
Mahindra,25000,Diesel,First Owner,999000,Mahindra
Hyundai,60000,Diesel,First Owner,957000,Hyundai
Toyota,250000,Diesel,First Owner,1050000,Toyota
Datsun,35000,Petrol,First Owner,320000,Datsun
Maruti,15000,Petrol,First Owner,300000,Maruti
Maruti,98000,Diesel,First Owner,270000,Maruti
Hyundai,62000,Petrol,Third Owner,170000,Hyundai
Chevrolet,90000,Diesel,Second Owner,270000,Chevrolet
Chevrolet,110000,Petrol,Second Owner,140000,Chevrolet
Hyundai,90000,Petrol,Third Owner,170000,Hyundai
Mahindra,10000,Diesel,First Owner,1450000,Mahindra
Mahindra,25000,Diesel,First Owner,1200000,Mahindra
Hyundai,13000,Diesel,First Owner,834000,Hyundai
Tata,80000,Diesel,First Owner,450000,Tata
Volkswagen,40000,Diesel,Third Owner,575000,Volkswagen
Maruti,20000,Diesel,First Owner,900000,Maruti
Maruti,87540,LPG,Third Owner,149000,Maruti
Chevrolet,84000,LPG,Third Owner,100000,Chevrolet
Skoda,160000,Diesel,Third Owner,325000,Skoda
Volkswagen,100000,Diesel,Second Owner,400000,Volkswagen
Hyundai,35000,Petrol,Second Owner,250000,Hyundai
Chevrolet,60000,Petrol,Second Owner,225000,Chevrolet
Ford,70000,Diesel,First Owner,300000,Ford
Fiat,60000,Diesel,Second Owner,459999,Fiat
Ford,35000,Diesel,Second Owner,825000,Ford
Tata,231438,Diesel,Second Owner,150000,Tata
Maruti,71000,Diesel,First Owner,710000,Maruti
Maruti,90000,Petrol,First Owner,200000,Maruti
Maruti,70000,Diesel,First Owner,425000,Maruti
Maruti,80000,Petrol,First Owner,45000,Maruti
Mahindra,239451,Diesel,Second Owner,380000,Mahindra
Mahindra,50000,Diesel,First Owner,150000,Mahindra
Maruti,90000,Diesel,First Owner,240000,Maruti
Hyundai,154000,Diesel,First Owner,1150000,Hyundai
Renault,109000,Diesel,Second Owner,520000,Renault
Maruti,120000,Diesel,Second Owner,675000,Maruti
Tata,77000,Diesel,First Owner,170000,Tata
Maruti,100000,CNG,Third Owner,297000,Maruti
Tata,110000,Diesel,First Owner,250000,Tata
Hyundai,200000,Diesel,Second Owner,200000,Hyundai
Maruti,120000,Diesel,Fourth & Above Owner,225000,Maruti
Maruti,39000,Petrol,Third Owner,380000,Maruti
Maruti,96000,Petrol,Fourth & Above Owner,40000,Maruti
Volkswagen,90000,Diesel,First Owner,575000,Volkswagen
Maruti,135000,Diesel,Second Owner,300000,Maruti
Tata,90000,Diesel,First Owner,450000,Tata
Maruti,90000,Petrol,Fourth & Above Owner,45000,Maruti
Toyota,426000,Diesel,First Owner,950000,Toyota
Maruti,35000,Diesel,First Owner,745000,Maruti
Hyundai,120000,Diesel,First Owner,509999,Hyundai
Hyundai,110000,Petrol,First Owner,142000,Hyundai
Maruti,50000,Petrol,First Owner,185000,Maruti
Fiat,77000,Diesel,First Owner,300000,Fiat
Honda,120000,Petrol,Second Owner,210000,Honda
Hyundai,120000,Petrol,Second Owner,260000,Hyundai
Maruti,190000,Diesel,Second Owner,430000,Maruti
Mahindra,110000,Diesel,Second Owner,600000,Mahindra
Ford,30000,Petrol,First Owner,400000,Ford
Hyundai,182000,Diesel,Second Owner,400000,Hyundai
Maruti,60000,Diesel,First Owner,669000,Maruti
Hyundai,40000,Petrol,First Owner,509999,Hyundai
Hyundai,112000,Diesel,First Owner,616000,Hyundai
Mahindra,80000,Diesel,Second Owner,530000,Mahindra
Hyundai,90000,Diesel,Second Owner,190000,Hyundai
Honda,140000,Diesel,Second Owner,700000,Honda
Tata,188000,Diesel,Second Owner,250000,Tata
Hyundai,60000,Petrol,Second Owner,225000,Hyundai
Hyundai,30000,Petrol,First Owner,470000,Hyundai
Maruti,40000,Diesel,First Owner,900000,Maruti
Chevrolet,70000,Diesel,First Owner,170000,Chevrolet
Tata,100000,Diesel,First Owner,140000,Tata
Chevrolet,44000,Petrol,Second Owner,95000,Chevrolet
Maruti,110000,Petrol,Second Owner,280000,Maruti
Mahindra,215000,Diesel,First Owner,470000,Mahindra
Hyundai,80000,Petrol,Second Owner,129000,Hyundai
Chevrolet,70000,Diesel,Second Owner,165000,Chevrolet
Hyundai,25000,Petrol,First Owner,600000,Hyundai
Maruti,31000,Petrol,First Owner,260000,Maruti
Maruti,50000,Petrol,Third Owner,70000,Maruti
Hyundai,120000,Petrol,Second Owner,515000,Hyundai
Ford,60000,Diesel,First Owner,225000,Ford
Maruti,60000,Diesel,Second Owner,270000,Maruti
Tata,110000,Diesel,Third Owner,225000,Tata
Hyundai,70000,Diesel,First Owner,459999,Hyundai
Maruti,110000,Petrol,Second Owner,115999,Maruti
Skoda,77300,Diesel,First Owner,475000,Skoda
Mercedes-Benz,91500,Diesel,First Owner,1925000,Mercedes-Benz
Tata,75000,Diesel,Second Owner,165000,Tata
Maruti,45000,Diesel,First Owner,550000,Maruti
Maruti,61260,Diesel,First Owner,861000,Maruti
Ford,26000,Diesel,First Owner,1050000,Ford
Skoda,17601,Diesel,First Owner,3251000,Skoda
Hyundai,43000,Diesel,First Owner,750000,Hyundai
Maruti,4773,Petrol,First Owner,730000,Maruti
Skoda,31000,Diesel,First Owner,860000,Skoda
Honda,57900,Diesel,First Owner,940000,Honda
Mahindra,8600,Diesel,First Owner,1075000,Mahindra
Maruti,52000,Diesel,First Owner,775000,Maruti
Maruti,62000,Petrol,First Owner,411000,Maruti
